id,law_type,registry_number,procurement_method,procurement_name,auction_subject,procurement_code,lot_number,lot_name,starting_price,okdp_classification,okpd_classification,okpd2_classification,position_code,customer_name,organizing_organization,procurement_stage,application_start_date,application_end_date,short_name,created_at
380,44-ФЗ,0373100031325000040,Запрос котировок в электронной форме,Поставка спецодежды,,'251770501173477180100100440021412244',,,227267.17,,,"14.14.30.110: Футболки трикотажные или вязаные; 14.19.4: Шляпы и прочие головные уборы; 14.12.1: Спецодежда мужская; 14.12.30.150: Рукавицы, перчатки производственные и профессиональные; 14.12.30.130: Юбки, халаты, блузки, фартуки, жилеты, платья и сорочки производственные и профессиональные; 14.12.2: Спецодежда женская",14.14.30.110-00000002: Футболка трикотажная; 14.12.30.150-00000003: Перчатки трикотажные для защиты от внешних воздействий; 14.12.10.000-00000002: Спецодежда мужская; 14.19.40.000-00000018: Головные уборы; 14.12.10.000-00000001: Спецодежда мужская; 14.19.40.000-00000006: Шапка зимняя; 14.12.20.000-00000001: Спецодежда женская; 14.12.30.130-00000006: Фартук профессиональный; 14.19.40.000-00000012: Головные уборы,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ВСЕРОССИЙСКИЙ УЧЕБНО-НАУЧНО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО НЕПРЕРЫВНОМУ МЕДИЦИНСКОМУ И ФАРМАЦЕВТИЧЕСКОМУ ОБРАЗОВАНИЮ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ВСЕРОССИЙСКИЙ УЧЕБНО-НАУЧНО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО НЕПРЕРЫВНОМУ МЕДИЦИНСКОМУ И ФАРМАЦЕВТИЧЕСКОМУ ОБРАЗОВАНИЮ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка спецодежды,2025-11-15 13:24:00.535717
381,223-ФЗ,32515400514,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства","Поставка металлического бункера-накопителя открытого типа без крышки для сбора ТБО для нужд ФКП ""Щелковский биокомбинат""",,,1,"Поставка металлического бункера-накопителя открытого типа без крышки для сбора ТБО для нужд ФКП ""Щелковский биокомбинат""",69000,,,"29.20.21.129: Контейнеры специализированные прочие, не включенные в другие группировки","29.20.21.129: Контейнеры специализированные прочие, не включенные в другие группировки","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЩЕЛКОВСКИЙ БИОКОМБИНАТ""",,Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка металлического бункера-накопителя,2025-11-15 13:24:00.535717
382,223-ФЗ,32515400510,Прочие,Запрос котировок в электронной форме на право заключения договора на поставку наборов реагентов для клинико-диагностической лаборатории для нужд ФБУН ЦНИИ Эпидемиологии Роспотребнадзора.,,,1,Запрос котировок в электронной форме на право заключения договора на поставку наборов реагентов для клинико-диагностической лаборатории для нужд ФБУН ЦНИИ Эпидемиологии Роспотребнадзора.,961697,,,21.20.23.111: Препараты диагностические,21.20.23.111: Препараты диагностические,"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ""ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ЭПИДЕМИОЛОГИИ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА",,Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка наборов реагентов для лаборатории,2025-11-15 13:24:00.535717
383,44-ФЗ,0873500002325000518,Запрос котировок в электронной форме,Поставка зимних ботинок,,'252775133515577510100100870010000244',,,565000,,,15.20.32.128: Обувь специальная из полимерных материалов для защиты от механических воздействий,15.20.32.128: Обувь специальная из полимерных материалов для защиты от механических воздействий,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ФИЛИМОНКОВСКОГО РАЙОНА""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ДИРЕКЦИЯ ЗАКАЗЧИКА ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА ТРОИЦКОГО И НОВОМОСКОВСКОГО АДМИНИСТРАТИВНЫХ ОКРУГОВ""",Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка зимних ботинок,2025-11-15 13:24:00.535717
384,223-ФЗ,32515400502,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства","Оказание услуг стоянки для служебного транспорта для нужд филиала ППК ""Роскадастр"" по Костромской области",,,1,"Оказание услуг стоянки для служебного транспорта для нужд филиала ППК ""Роскадастр"" по Костромской области",180000,,,52.21.24.000: Услуги стоянок для транспортных средств,52.21.24.000: Услуги стоянок для транспортных средств,"ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка стоянки для служебного транспорта,2025-11-15 13:24:00.535717
386,44-ФЗ,0373200027425002918,Электронный аукцион,Поставка лекарственного препарата (Сальбутамол) для нужд ГБУЗ «ГКБ им.С.С.Юдина ДЗМ» в 2026 г.,,'252772407087077240100129530010000244',,,24442.5,,,,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ С.С. ЮДИНА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ С.С. ЮДИНА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка сальбутамола,2025-11-15 13:24:00.535717
387,44-ФЗ,0873200009825005022,Запрос котировок в электронной форме,"Запрос котировок в электронной форме на поставку медицинских изделий (трубка трахеостомическая педиатрическая) для обеспечения граждан, имеющих право на получение государственной социальной помощи в городе Москве (ВК2025-339)",,'252771433860977140100140000010000323',,,64503.12,,,"22.21.29.120: Трубки, шланги и рукава прочие пластмассовые","22.21.29.120: Трубки, шланги и рукава прочие пластмассовые","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""АГЕНТСТВО ПО ЗАКУПКАМ (КОНТРАКТНАЯ СЛУЖБА) ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""АГЕНТСТВО ПО ЗАКУПКАМ (КОНТРАКТНАЯ СЛУЖБА) ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка трубки трахеостомической педиатрической,2025-11-15 13:24:00.535717
388,44-ФЗ,0373200188025000403,Электронный аукцион,"Поставка чехлов для шнура и трубок, одноразового использования (закупка у субъектов малого предпринимательства, социально ориентированных некоммерческих организаций)",,'252770302732077030100104250010000244',,,989800,,,"32.50.50.190: Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки","32.50.50.190: Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 9 ИМ. Г.Н. СПЕРАНСКОГО ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 9 ИМ. Г.Н. СПЕРАНСКОГО ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка чехлов для шнура и трубок,2025-11-15 13:24:00.535717
390,44-ФЗ,0373100033625000258,Электронный аукцион,Оказание услуг по проведению предрейсовых/предсменных медицинских осмотров водителей филиала г. Ростова-на-Дону ФГБУ «ИМЦЭУАОСМП» Росздравнадзора,,'251773422302877090100100320118621244',,,39690,,,"86.21.10.120: Услуги, предоставляемые врачами общей врачебной практики, по проведению диагностических процедур и постановке диагноза","86.21.10.120-00000012: Услуга по проведению предрейсовых/предсменных и послерейсовых/послесменных медицинских осмотров, медицинских осмотров в течение рабочего дня (смены)","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ",Подача заявок,2025-11-13 00:00:00,2025-12-01 00:00:00,закупка предрейсовых медосмотров водителей,2025-11-15 13:24:00.535717
391,44-ФЗ,0348500003925000167,Электронный аукцион,"Поставка лекарственного препарата для ГБУЗ МО ""ИКБ"" (МНН ЛЕЙПРОРЕЛИН) 2026г",,'252501712672350170100103340012120244',,,979524,,,,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ИСТРИНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ИСТРИНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка лейпрорелина,2025-11-15 13:24:00.535717
392,44-ФЗ,0373100033625000257,Электронный аукцион,Оказание услуг по прачечному обслуживанию для нужд филиала города Ростова-на-Дону ФГБУ «ИМЦЭУАОСМП Росздравнадзора,,'251773422302877090100101840029601244',,,162500,,,96.01.19.139: Прочие услуги прачечных,96.01.19.139: Прочие услуги прачечных,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ",Подача заявок,2025-11-13 00:00:00,2025-11-24 00:00:00,закупка прачечного обслуживания,2025-11-15 13:24:00.535717
393,44-ФЗ,0373100033625000256,Электронный аукцион,Оказание услуг по прачечному обслуживанию для нужд Гудермесского филиала ФГБУ «ИМЦЭУАОСМП Росздравнадзора,,'251773422302877090100101840039601244',,,130000,,,96.01.19.139: Прочие услуги прачечных,96.01.19.139: Прочие услуги прачечных,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ",Подача заявок,2025-11-13 00:00:00,2025-11-24 00:00:00,закупка прачечного обслуживания,2025-11-15 13:24:00.535717
394,44-ФЗ,0373100033625000254,Электронный аукцион,Оказание услуг по прачечному обслуживанию для нужд Московской лаборатории контроля качества лекарственных средств ФГБУ «ИМЦЭУАОСМП Росздравнадзора,,'251773422302877090100101840049601244',,,837500,,,96.01.19.139: Прочие услуги прачечных,96.01.19.139: Прочие услуги прачечных,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ",Подача заявок,2025-11-13 00:00:00,2025-11-24 00:00:00,закупка прачечного обслуживания,2025-11-15 13:24:00.535717
403,44-ФЗ,0848300047225001094,Электронный аукцион,Поставка автомобильного бензина АИ-92,,'253502415960050240100100260011920244',,,250000,,,19.20.21.100: Бензин автомобильный,19.20.21.100-00000006: Бензин автомобильный (розничная реализация),"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КРАСНОГОРСКАЯ ПОХОРОННАЯ СЛУЖБА""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КРАСНОГОРСКИЙ ЦЕНТР ТОРГОВ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка бензина АИ-92,2025-11-15 13:24:00.535717
395,44-ФЗ,0373100033625000255,Электронный аукцион,Оказание услуг по прачечному обслуживанию спецодежды для нужд Екатеринбургского филиала ФГБУ «ИМЦЭУАОСМП» Росздравнадзора,,'251773422302877090100101840059601244',,,90000,,,96.01.19.139: Прочие услуги прачечных,96.01.19.139: Прочие услуги прачечных,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ, УЧЕТУ И АНАЛИЗУ ОБРАЩЕНИЯ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ",Подача заявок,2025-11-13 00:00:00,2025-11-24 00:00:00,закупка прачечного обслуживания спецодежды,2025-11-15 13:24:00.535717
396,223-ФЗ,32515400471,Прочие,Поставка дизельного топлива для ДГУ ЦОД,,,1,Поставка дизельного топлива для ДГУ ЦОД,400000,,,19.20.21.345: Топливо дизельное межсезонное экологического класса К5; 19.20.21.315: Топливо дизельное летнее экологического класса К5,19.20.21.345: Топливо дизельное межсезонное экологического класса К5; 19.20.21.315: Топливо дизельное летнее экологического класса К5,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""ВОСХОД""",,Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка дизельного топлива для ДГУ ЦОД,2025-11-15 13:24:00.535717
397,44-ФЗ,0373200027425002915,Электронный аукцион,Поставка лекарственного препарата (Омализумаб) для нужд ГБУЗ «ГКБ им.С.С.Юдина ДЗМ» в 2026 г.,,'252772407087077240100129730010000244',,,223110,,,,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ С.С. ЮДИНА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ С.С. ЮДИНА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка омализумаба,2025-11-15 13:24:00.535717
398,223-ФЗ,32515400468,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Поставка навигаторов для нужд филиала ФГБУ «Рослесинфорг» по Республике Коми ,,,1,Поставка навигаторов для нужд филиала ФГБУ «Рослесинфорг» по Республике Коми,218400,,,26.51.20.121: Аппаратура радионавигационная для работы в системе спутниковой навигации ГЛОНАСС или ГЛОНАССGPS (кроме устройств с функцией вызова экстренных оперативных служб и аппаратуры спутниковой навигации),26.51.20.121: Аппаратура радионавигационная для работы в системе спутниковой навигации ГЛОНАСС или ГЛОНАССGPS (кроме устройств с функцией вызова экстренных оперативных служб и аппаратуры спутниковой навигации),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""РОСЛЕСИНФОРГ""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка навигаторов,2025-11-15 13:24:00.535717
400,223-ФЗ,32515400460,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Выполнение работ по изготовлению и поставке сувенирной продукции для нужд ГБУЗ «ММКЦ «Коммунарка» ДЗМ» (Лот 5),,,1,Выполнение работ по изготовлению и поставке сувенирной продукции для нужд ГБУЗ «ММКЦ «Коммунарка» ДЗМ» (Лот 5),667500,,,"14.19.99.100: Услуги по производству прочей одежды и аксессуаров отдельные, выполняемые субподрядчиком","14.19.99.100: Услуги по производству прочей одежды и аксессуаров отдельные, выполняемые субподрядчиком","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ МНОГОПРОФИЛЬНЫЙ КЛИНИЧЕСКИЙ ЦЕНТР ""КОММУНАРКА"" ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка сувенирной продукции,2025-11-15 13:24:00.535717
404,44-ФЗ,0373200087825002422,Электронный аукцион,"Оказание услуг по предоставлению в аренду мягкого инвентаря (подменного фонда) по адресу: г. Москва, улица Волынская, дом 7, строение 1",,'252771609955477510100125560010000244',,,324400,,,77.29.14.000: Услуги по прокату бытовых бельевых изделий,77.29.14.000: Услуги по прокату бытовых бельевых изделий,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ МНОГОПРОФИЛЬНЫЙ КЛИНИЧЕСКИЙ ЦЕНТР ""КОММУНАРКА"" ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ МНОГОПРОФИЛЬНЫЙ КЛИНИЧЕСКИЙ ЦЕНТР ""КОММУНАРКА"" ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка аренды мягкого инвентаря,2025-11-15 13:24:00.535717
405,44-ФЗ,0145200003625000016,Запрос котировок в электронной форме,"Поставка свежесрезанных цветов, венков и корзин из живых цветов к праздничным и памятным датам в 2026 году",,'252770728968677050100100370010119244',,,291000,,,01.19.21.190: Цветы срезанные прочие,01.19.21.190: Цветы срезанные прочие,ПРЕДСТАВИТЕЛЬСТВО ГУБЕРНАТОРА И ПРАВИТЕЛЬСТВА ЛЕНИНГРАДСКОЙ ОБЛАСТИ ПРИ ПРАВИТЕЛЬСТВЕ РОССИЙСКОЙ ФЕДЕРАЦИИ,ПРЕДСТАВИТЕЛЬСТВО ГУБЕРНАТОРА И ПРАВИТЕЛЬСТВА ЛЕНИНГРАДСКОЙ ОБЛАСТИ ПРИ ПРАВИТЕЛЬСТВЕ РОССИЙСКОЙ ФЕДЕРАЦИИ,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка свежесрезанных цветов и венков,2025-11-15 13:24:00.535717
406,44-ФЗ,0373200575525000080,Электронный аукцион,"Электронный аукцион на право заключить контракт на поставку медицинских инструментов в рамках проекта ""Новый Московский стандарт поликлиник"" для нужд ГБУЗ ""ДГП 32 ДЗМ"" (г. Москва, ул. Фадеева, д. 8) ЛОТ 2",,'252770706896977070100101060010000244',,,103773.39,,,"32.50.13.120: Инструменты и приспособления офтальмологические; 32.50.13.190: Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки","32.50.13.120-00000889: Зажим для века; 32.50.13.190-00007992: Векорасширитель, многоразового использования; 32.50.13.190-00008006: Векорасширитель, многоразового использования; 32.50.13.120-00000930: Крючок офтальмологический общего назначения, одноразового использования ; 32.50.13.190-00008334: Молоток неврологический перкуссионный, ручной; 32.50.13.120-00001321: Набор офтальмологический хирургический, не содержащий лекарственные средства, многоразового использования; 32.50.13.120-00000900: Магнит глазной, без электропитания ; 32.50.13.120-00000887: Пинцет офтальмологический, многоразового использования ; 32.50.13.190-00008082: Скальпель, многоразового использования","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА № 32 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА № 32 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка медицинских инструментов,2025-11-15 13:24:00.535717
407,223-ФЗ,32515400438,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Поставка щитового затвора ЩЗ 1200х1700 на ГКНС уч. ОСК ПК «Водоканал»,,,1,Поставка щитового затвора ЩЗ 1200х1700 на ГКНС уч. ОСК ПК «Водоканал»,936313.33,,,28.14.13.132: Затворы дисковые,28.14.13.132: Затворы дисковые,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОЕ ОБЪЕДИНЕНИЕ ГОРОДСКОГО ХОЗЯЙСТВА""",,Подача заявок,2025-11-13 00:00:00,2025-11-19 00:00:00,закупка щитового затвора,2025-11-15 13:24:00.535717
